code,name,sector
2163,アルトナー,サービス業
2164,地域新聞社,サービス業
2168,パソナグループ,サービス業
2169,ＣＤＳ,サービス業
216A,ライフクリエイト,小売業
2170,リンクアンドモチベーション,サービス業
2173,博展,サービス業
2175,エス・エム・エス,サービス業
2179,成学社,サービス業
217A,サポート,サービス業
2180,サニーサイドアップグループ,サービス業
2181,パーソルホールディングス,サービス業
2183,リニカル,サービス業
2185,シイエム・シイ,サービス業
2186,ソーバル,サービス業
218A,Ｌｉｂｅｒａｗａｒｅ,精密機器
2193,クックパッド,サービス業
2195,アミタホールディングス,サービス業
2196,エスクリ,サービス業
2198,アイ・ケイ・ケイホールディングス,サービス業
219A,Ｈｅａｒｔｓｅｅｄ,医薬品
2201,森永製菓,食料品
2204,中村屋,食料品
2206,江崎グリコ,食料品
2207,ｍｅｉｔｏ,食料品
2208,ブルボン,食料品
2209,井村屋グループ,食料品
220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,情報・通信業
2211,不二家,食料品
2212,山崎製パン,食料品
2215,第一屋製パン,食料品
2216,カンロ,食料品
2217,モロゾフ,食料品
221A,ＭＡＸＩＳ日経半導体株上場投信,-
2220,亀田製菓,食料品
2221,岩塚製菓,食料品
2222,寿スピリッツ,食料品
2224,コモ,食料品
2226,湖池屋,食料品
2229,カルビー,食料品
222A,ＮＩＣＳ,情報・通信業
2235,上場インデックスファンド米国株式（ダウ平均）為替ヘッジなし,-
2236,グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ,-
2237,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００レバレッジ,-
2238,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００インバース,-
2239,上場インデックスファンドＳ＆Ｐ５００先物レバレッジ２倍,-
223A,グローバルＸ　ＡＩ＆ビッグデータ　ＥＴＦ,-
2240,上場インデックスファンドＳ＆Ｐ５００先物インバース,-
2241,ＭＡＸＩＳ　ＮＹダウ上場投信,-
2242,ＭＡＸＩＳ　ＮＹダウ上場投信（為替ヘッジあり）,-
2243,グローバルＸ　半導体　ＥＴＦ,-
2244,グローバルＸ　ＵＳ　テック・トップ２０　ＥＴＦ,-
2245,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・ドイツ国債（７－１０年）インデックス（為替ヘッジあり）連動型上場投信,-
2246,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・フランス国債（７－１０年）インデックス（為替ヘッジあり）連動型上場投信,-
2247,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００（為替ヘッジなし）,-
2248,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００（為替ヘッジあり）,-
2249,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００ダブルインバース,-
224A,グローバルＸ　ウラニウムビジネス　ＥＴＦ,-
2250,ｉシェアーズ　ＭＳＣＩ　ジャパン気候変動アクション　ＥＴＦ,-
2251,ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ国債先物ダブルインバース指数連動型上場投信,-
2252,グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　米国中小型　Ｍｏａｔ　ＥＴＦ,-
2253,グローバルＸ　スーパーディビィデンド－ＵＳ　ＥＴＦ,-
2254,グローバルＸ　チャイナＥＶ＆バッテリー　ＥＴＦ,-
2255,ｉシェアーズ　米国債２０年超　ＥＴＦ,-
2256,ｉシェアーズ　米国総合債券　ＥＴＦ,-
2257,ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ,-
2258,ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ,-
2259,ｉシェアーズ　フランス国債７－１０年　ＥＴＦ（為替ヘッジあり）,-
2264,森永乳業,食料品
2266,六甲バター,食料品
2267,ヤクルト本社,食料品
2268,Ｂ－Ｒ　サーティワン　アイスクリーム,食料品
2269,明治ホールディングス,食料品
226A,勝美ジャパン,食料品
2270,雪印メグミルク,食料品
227A,ＩＮＳＩＧＨＴ　ＬＡＢ,情報・通信業
2281,プリマハム,食料品
2282,日本ハム,食料品
2286,林兼産業,食料品
2288,丸大食品,食料品
228A,オプロ,情報・通信業
2291,福留ハム,食料品
2292,Ｓ　Ｆｏｏｄｓ,食料品
2293,滝沢ハム,食料品
2294,柿安本店,食料品
2296,伊藤ハム米久ホールディングス,食料品
229A,アスミホールディングス,建設業
2300,きょくとう,サービス業
2301,学情,サービス業
2303,ドーン,情報・通信業
2304,ＣＳＳホールディングス,サービス業
2305,スタジオアリス,サービス業
2307,クロスキャット,情報・通信業
2311,エプコ,サービス業
2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,情報・通信業
2317,システナ,情報・通信業
2321,ソフトフロントホールディングス,情報・通信業
2323,ｆｏｎｆｕｎ,情報・通信業
2325,ＮＪＳ,サービス業
2326,デジタルアーツ,情報・通信業
2327,日鉄ソリューションズ,情報・通信業
2329,東北新社,情報・通信業
2330,フォーサイド,情報・通信業
2331,ＡＬＳＯＫ,サービス業
2332,クエスト,情報・通信業
2334,イオレ,サービス業
2335,キューブシステム,情報・通信業
2337,いちご,不動産業
2338,クオンタムソリューションズ,情報・通信業
233A,ｉＦｒｅｅＥＴＦ　インドＮｉｆｔｙ５０,-
2340,極楽湯ホールディングス,サービス業
2341,アルバイトタイムス,サービス業
2342,トランスジェニックグループ,サービス業
2344,平安レイサービス,サービス業
2345,クシム,情報・通信業
2349,エヌアイデイ,情報・通信業
234A,グローバルＸ　ＭＳＣＩ　キャッシュフローキング－日本株式　ＥＴＦ,-
2351,ＡＳＪ,情報・通信業
2353,日本駐車場開発,不動産業
2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業
2359,コア,情報・通信業
235A,グローバルＸ　高配当３０－日本株式　ＥＴＦ,-
236A,ｉシェアーズ　日本国債７－１０年　ＥＴＦ,-
2370,メディネット,サービス業
2371,カカクコム,サービス業
2373,ケア２１,サービス業
2374,セントケア・ホールディング,サービス業
2375,ギグワークス,サービス業
2376,サイネックス,サービス業
2378,ルネサンス,サービス業
2379,ディップ,サービス業
237A,ｉシェアーズ　米国債２５年超　ロングデュレーション　ＥＴＦ,-
2384,ＳＢＳホールディングス,陸運業
2385,総医研ホールディングス,サービス業
2388,ウェッジホールディングス,その他金融業
2389,デジタルホールディングス,サービス業
238A,ｉシェアーズ　米国債２５年超　ロングデュレーション　ＥＴＦ（為替ヘッジあり）,-
2391,プラネット,サービス業
2393,日本ケアサプライ,サービス業
2395,新日本科学,サービス業
239A,バレッグス,不動産業
2404,鉄人化ホールディングス,サービス業
2408,ＫＧ情報,サービス業
2410,キャリアデザインセンター,サービス業
2411,ゲンダイエージェンシー,情報・通信業
2413,エムスリー,サービス業
2415,ヒューマンホールディングス,サービス業
2418,ツカダ・グローバルホールディング,サービス業
241A,ＲＯＸＸ,情報・通信業
2424,ブラス,サービス業
2425,ケアサービス,サービス業
2428,ウェルネット,サービス業
2429,ワールドホールディングス,サービス業
2432,ディー・エヌ・エー,情報・通信業
2433,博報堂ＤＹホールディングス,サービス業
2435,シダー,サービス業
2436,共同ピーアール,サービス業
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,サービス業
2438,アスカネット,サービス業
243A,トップス,食料品
2440,ぐるなび,サービス業
2445,タカミヤ,サービス業
2449,プラップジャパン,サービス業
244A,グロースエクスパートナーズ,情報・通信業
2452,コンピュータマインド,情報・通信業
2454,オールアバウト,サービス業
2459,アウンコンサルティング,サービス業
245A,ＩＮＧＳ,小売業
2461,ファンコミュニケーションズ,サービス業
2462,ライク,サービス業
2464,Ａｏｂａ‐ＢＢＴ,サービス業
2469,ヒビノ,サービス業
246A,アスア,サービス業
2471,エスプール,サービス業
2475,ＷＤＢホールディングス,サービス業
2477,手間いらず,情報・通信業
2479,ジェイテック,サービス業
247A,Ａｉロボティクス,化学
2480,システム・ロケーション,情報・通信業
2481,タウンニュース社,サービス業
2483,翻訳センター,サービス業
2484,出前館,情報・通信業
2485,ティア,サービス業
2488,ＪＴＰ,サービス業
2489,アドウェイズ,サービス業
248A,キッズスター,情報・通信業
2491,バリューコマース,サービス業
2492,インフォマート,サービス業
2493,イーサポートリンク,サービス業
2497,ユナイテッド,サービス業
2498,オリエンタルコンサルタンツホールディングス,サービス業
2499,日本和装ホールディングス,サービス業
249A,ヒューマンアジャスト,サービス業
2501,サッポロホールディングス,食料品
2502,アサヒグループホールディングス,食料品
2503,キリンホールディングス,食料品
250A,シマダヤ,食料品
2510,ＮＥＸＴ　ＦＵＮＤＳ　国内債券・ＮＯＭＵＲＡ－ＢＰＩ総合連動型上場投信,-
2511,ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（除く日本・為替ヘッジなし）連動型上場投信,-
2512,ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（除く日本・為替ヘッジあり）連動型上場投信,-
2513,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為替ヘッジなし）連動型上場投信,-
2514,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為替ヘッジあり）連動型上場投信,-
2515,ＮＥＸＴ　ＦＵＮＤＳ　外国ＲＥＩＴ・Ｓ＆Ｐ先進国ＲＥＩＴ指数（除く日本・為替ヘッジなし）連動型上場投信,-
2516,東証グロース２５０ＥＴＦ,-
2517,ＭＡＸＩＳ　Ｊリート・コア上場投信,-
2518,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩ日本株女性活躍指数（セレクト）連動型上場投信,-
2519,ＮＥＸＴ　ＦＵＮＤＳ　新興国債券・Ｊ．Ｐ．モルガン・エマージング・マーケット・ボンド・インデックス・プラス（為替ヘッジなし）連動型上場投信,-
251A,ニューロマジック,サービス業
2520,ＮＥＸＴ　ＦＵＮＤＳ　新興国株式・ＭＳＣＩエマージング・マーケット・インデックス（為替ヘッジなし）連動型上場投信,-
2521,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）為替ヘッジあり,-
2522,ｉシェアーズ　オートメーション　＆　ロボット　ＥＴＦ,-
2523,ＭＡＸＩＳトピックス（除く金融）上場投信,-
2524,ＮＺＡＭ　上場投信　ＴＯＰＩＸ,-
2525,ＮＺＡＭ　上場投信　日経２２５,-
2526,ＮＺＡＭ　上場投信　ＪＰＸ日経４００,-
2527,ＮＺＡＭ　上場投信　東証ＲＥＩＴ　Ｃｏｒｅ指数,-
2528,ｉＦｒｅｅＥＴＦ　東証ＲＥＩＴ　Ｃｏｒｅ指数,-
2529,ＮＥＸＴ　ＦＵＮＤＳ　野村株主還元７０連動型上場投信,-
252A,ウェッジ,小売業
2530,ＭＡＸＩＳ　ＨｕａＡｎ中国株式（上海１８０Ａ株）上場投信,-
2531,宝ホールディングス,食料品
2533,オエノンホールディングス,食料品
253A,ＥＴＳグループ,建設業
2540,養命酒製造,食料品
254A,ＡＩフュージョンキャピタルグループ,証券、商品先物取引業
2552,上場インデックスファンドＪリート（東証ＲＥＩＴ指数）隔月分配型（ミニ）,-
2553,Ｏｎｅ　ＥＴＦ　南方　中国Ａ株　ＣＳＩ５００,-
2554,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国投資適格社債（１－１０年）インデックス（為替ヘッジあり）連動型上場投信,-
2555,東証ＲＥＩＴ　ＥＴＦ,-
2556,Ｏｎｅ　ＥＴＦ　東証ＲＥＩＴ指数,-
2557,ＳＭＤＡＭ　トピックス上場投信,-
2558,ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投信,-
2559,ＭＡＸＩＳ全世界株式（オール・カントリー）上場投信,-
255A,ジーエルテクノホールディングス,精密機器
2560,ＭＡＸＩＳカーボン・エフィシェント日本株上場投信,-
2561,ｉシェアーズ・コア　日本国債　ＥＴＦ,-
2562,上場インデックスファンド米国株式（ダウ平均）為替ヘッジあり,-
2563,ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ（為替ヘッジあり）,-
2564,グローバルＸ　ＭＳＣＩスーパーディビィデンド－日本株式　ＥＴＦ,-
2565,グローバルＸ　ロジスティクス・Ｊ－ＲＥＩＴ　ＥＴＦ,-
2566,上場インデックスファンド日経ＥＳＧリート,-
2567,ＮＺＡＭ　上場投信　Ｓ＆Ｐ／ＪＰＸカーボン・エフィシェント指数,-
2568,上場インデックスファンド米国株式（ＮＡＳＤＡＱ１００）為替ヘッジなし,-
2569,上場インデックスファンド米国株式（ＮＡＳＤＡＱ１００）為替ヘッジあり,-
256A,飛島ホールディングス,建設業
2573,北海道コカ・コーラボトリング,食料品
2579,コカ・コーラ　ボトラーズジャパンホールディングス,食料品
257A,ＳＭＴ　ＥＴＦ日本株厳選投資アクティブ,-
2585,ライフドリンク　カンパニー,食料品
2586,フルッタフルッタ,食料品
2587,サントリー食品インターナショナル,食料品
2588,プレミアムウォーターホールディングス,食料品
258A,ＳＭＴ　ＥＴＦ国内リート厳選投資アクティブ,-
2590,ダイドーグループホールディングス,食料品
2593,伊藤園,食料品
25935,伊藤園第１種優先株式,食料品
2594,キーコーヒー,食料品
2597,ユニカフェ,食料品
2602,日清オイリオグループ,食料品
2607,不二製油,食料品
2612,かどや製油,食料品
2613,Ｊ－オイルミルズ,食料品
261A,日水コン,サービス業
2620,ｉシェアーズ　米国債１－３年　ＥＴＦ,-
2621,ｉシェアーズ　米国債２０年超　ＥＴＦ（為替ヘッジあり）,-
2622,ｉシェアーズ　米ドル建て新興国債券　ＥＴＦ（為替ヘッジあり）,-
2623,ｉシェアーズ　ユーロ建て投資適格社債　ＥＴＦ（為替ヘッジあり）,-
2624,ｉＦｒｅｅＥＴＦ　日経２２５（年４回決算型）,-
2625,ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ（年４回決算型）,-
2626,グローバルＸ　デジタル・イノベーション－日本株式　ＥＴＦ,-
2627,グローバルＸ　ｅコマース－日本株式　ＥＴＦ,-
2628,ｉＦｒｅｅＥＴＦ　中国科創板５０（ＳＴＡＲ５０）,-
2629,ｉＦｒｅｅＥＴＦ　中国グレーターベイエリア・イノベーション１００（ＧＢＡ１００）,-
262A,インターメスティック,小売業
2630,ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投信（為替ヘッジあり）,-
2631,ＭＡＸＩＳナスダック１００上場投信,-
2632,ＭＡＸＩＳナスダック１００上場投信（為替ヘッジあり）,-
2633,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジなし）連動型上場投信,-
2634,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジあり）連動型上場投信,-
2636,グローバルＸ　ＭＳＣＩ　ガバナンス・クオリティ－日本株式　ＥＴＦ,-
2637,グローバルＸ　クリーンテック－日本株式　ＥＴＦ,-
2638,グローバルＸ　ロボティクス＆ＡＩ－日本株式　ＥＴＦ,-
2639,グローバルＸ　バイオ＆メドテック－日本株式　ＥＴＦ,-
263A,デジタルキューブ,情報・通信業
2640,グローバルＸ　ゲーム＆アニメ－日本株式　ＥＴＦ,-
2641,グローバルＸ　グローバルリーダーズ－日本株式　ＥＴＦ,-
2642,ＳＭＴ　ＥＴＦカーボン・エフィシェント日本株,-
